order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount_price,sell_price,profit
4068,25/10/2023,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10001771,12,1.5,48.5,8.5
4069,05/12/2022,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Technology,Phones,TEC-PH-10004434,9,39.2,940.8,40.8
4070,12/04/2022,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10000050,9,0.3,9.7,-0.3
4071,02/10/2023,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10002414,4,0.5,9.5,-0.5
4072,03/09/2022,First Class,Consumer,United States,Dallas,Texas,75081,Central,Furniture,Bookcases,FUR-BO-10003159,2,4.8,155.2,15.2
4073,11/04/2022,Second Class,Home Office,United States,Indianapolis,Indiana,46203,Central,Technology,Copiers,TEC-CO-10002095,2,20,980,60
4074,26/01/2022,First Class,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,Technology,Phones,TEC-PH-10004120,6,41,779,-1
4075,17/07/2022,Standard Class,Consumer,United States,Miramar,Florida,33023,South,Furniture,Furnishings,FUR-FU-10003553,4,4.4,215.6,15.6
4076,27/03/2022,Standard Class,Consumer,United States,Miramar,Florida,33023,South,Furniture,Furnishings,FUR-FU-10001488,4,13.6,326.4,46.4
4077,09/03/2023,Second Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,OFF-BI-10003094,2,0.4,9.6,-0.4
4078,13/04/2023,Second Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Fasteners,OFF-FA-10003472,4,0.3,9.7,-0.3
4079,23/08/2022,Second Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10001289,3,3.6,116.4,16.4
4080,10/10/2023,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,TEC-PH-10002293,3,1,49,-1
4081,27/05/2023,Standard Class,Corporate,United States,Tigard,Oregon,97224,West,Office Supplies,Paper,OFF-PA-10000380,9,3,57,7
4082,11/01/2023,Standard Class,Corporate,United States,Tigard,Oregon,97224,West,Office Supplies,Binders,OFF-BI-10004828,1,0.2,9.8,-0.2
4083,08/08/2023,Standard Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Binders,OFF-BI-10004632,3,5.4,174.6,14.6
4084,19/04/2023,Standard Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Paper,OFF-PA-10000327,3,0.3,9.7,-0.3
4085,06/01/2022,First Class,Home Office,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10003291,3,0.3,9.7,-0.3
4086,13/10/2022,Second Class,Corporate,United States,Sacramento,California,95823,West,Technology,Phones,TEC-PH-10002275,2,6,294,34
4087,18/01/2023,Second Class,Corporate,United States,Sacramento,California,95823,West,Office Supplies,Binders,OFF-BI-10003291,3,0.6,19.4,-0.6
4088,31/07/2023,Second Class,Corporate,United States,Sacramento,California,95823,West,Office Supplies,Binders,OFF-BI-10000343,3,0.5,9.5,-0.5
4089,17/04/2022,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Bookcases,FUR-BO-10000711,9,12.8,627.2,37.2
4090,20/06/2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10001297,2,0.4,19.6,-0.4
4091,23/07/2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10001574,3,0.4,9.6,-0.4
4092,09/08/2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003305,3,0.2,9.8,-0.2
4093,05/12/2022,First Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Storage,OFF-ST-10002574,2,8.8,211.2,11.2
4094,09/09/2023,Standard Class,Consumer,United States,Florence,Kentucky,41042,South,Technology,Machines,TEC-MA-10000864,7,61.6,3018.4,248.4
4095,28/10/2022,Standard Class,Consumer,United States,Florence,Kentucky,41042,South,Technology,Accessories,TEC-AC-10003289,4,1.6,78.4,8.4
4096,10/05/2022,Standard Class,Consumer,United States,Florence,Kentucky,41042,South,Technology,Phones,TEC-PH-10001619,3,11.8,578.2,48.2
4097,21/05/2022,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Paper,OFF-PA-10004888,5,0.9,29.1,9.1
4098,22/02/2023,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Storage,OFF-ST-10000736,5,16,384,34
4099,27/02/2023,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,OFF-BI-10001120,5,189,9261,851
4100,05/12/2023,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,OFF-BI-10000301,2,0.2,9.8,-0.2
4101,18/04/2023,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,OFF-AP-10004655,1,0,0,0
4102,05/02/2022,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,OFF-AP-10002906,1,0,0,0
4103,12/01/2022,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000740,8,6,144,14
4104,03/02/2023,Same Day,Home Office,United States,Fremont,Nebraska,68025,Central,Furniture,Furnishings,FUR-FU-10001940,2,0.6,19.4,-0.6
4105,04/03/2022,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10000439,5,6.4,153.6,13.6
4106,07/05/2023,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10000404,2,0.3,9.7,-0.3
4107,11/11/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10003676,2,0,0,0
4108,25/10/2022,Same Day,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002486,2,0.5,9.5,-0.5
4109,17/10/2022,Same Day,Consumer,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10003837,3,0.9,29.1,9.1
4110,20/01/2022,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002923,2,1.4,68.6,8.6
4111,01/07/2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Bookcases,FUR-BO-10004360,1,3.2,156.8,26.8
4112,06/03/2022,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10002160,3,0.4,19.6,-0.4
4113,24/04/2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10002375,1,0,0,0
4114,15/06/2022,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Labels,OFF-LA-10000443,3,0.5,9.5,-0.5
4115,28/08/2022,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10001750,3,3.2,156.8,16.8
4116,19/06/2023,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004632,5,48.8,1171.2,21.2
4117,19/02/2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10002813,2,0,0,0
4118,09/04/2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002005,3,1,19,-1
4119,18/12/2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10000060,7,9,441,71
4120,13/10/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10002706,8,2.7,87.3,7.3
4121,22/01/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10000199,4,0.6,19.4,-0.6
4122,06/01/2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002870,6,1.2,38.8,-1.2
4123,03/11/2023,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10004545,3,0.8,39.2,-0.8
4124,09/02/2023,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10000962,2,0.6,29.4,-0.6
4125,06/01/2022,Standard Class,Corporate,United States,Watertown,New York,13601,East,Office Supplies,Appliances,OFF-AP-10004249,3,0.8,39.2,-0.8
4126,01/08/2023,Second Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10001602,3,4.5,85.5,5.5
4127,24/06/2022,First Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,OFF-AR-10003179,6,2,48,-2
4128,12/07/2023,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003722,6,1.4,68.6,8.6
4129,07/06/2022,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Machines,TEC-MA-10001127,3,78.6,2541.4,231.4
4130,06/11/2023,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10001947,4,2.1,67.9,7.9
4131,05/09/2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10001107,5,0.4,9.6,-0.4
4132,07/12/2022,Standard Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Paper,OFF-PA-10000349,3,0.4,9.6,-0.4
4133,11/12/2022,Standard Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Paper,OFF-PA-10003349,3,0.4,19.6,-0.4
4134,24/02/2022,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Fasteners,OFF-FA-10002280,9,2,48,-2
4135,21/12/2023,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Machines,TEC-MA-10000029,3,6.3,203.7,13.7
4136,18/02/2022,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10002854,5,5.5,104.5,14.5
4137,08/08/2022,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10003716,7,47.4,1532.6,32.6
4138,08/05/2023,Standard Class,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Fasteners,OFF-FA-10000624,7,1.2,28.8,-1.2
4139,06/06/2023,First Class,Corporate,United States,Deer Park,Texas,77536,Central,Office Supplies,Binders,OFF-BI-10004654,6,0.4,9.6,-0.4
4140,30/11/2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10001228,3,1.2,38.8,8.8
4141,28/05/2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003798,5,1.6,78.4,-1.6
4142,28/01/2022,Standard Class,Consumer,United States,Wichita,Kansas,67212,Central,Office Supplies,Labels,OFF-LA-10003148,3,0.4,19.6,-0.4
4143,09/06/2023,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,OFF-BI-10001249,9,2.4,57.6,7.6
4144,08/12/2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10003759,7,0.2,9.8,-0.2
4145,03/01/2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10001227,3,0.5,9.5,-0.5
4146,24/12/2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10000863,1,6,114,14
4147,15/11/2023,Standard Class,Consumer,United States,Freeport,New York,11520,East,Furniture,Furnishings,FUR-FU-10004017,3,6.4,313.6,33.6
4148,29/05/2023,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Binders,OFF-BI-10000962,3,0.5,9.5,-0.5
4149,15/07/2022,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10004507,1,0.3,9.7,-0.3
4150,27/02/2023,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Accessories,TEC-AC-10002942,1,1.2,58.8,8.8
4151,24/08/2023,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10002344,4,7.8,252.2,12.2
4152,10/08/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10002475,5,0.9,29.1,-0.9
4153,04/02/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10003072,3,0.8,19.2,-0.8
4154,11/12/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10001509,3,0,0,0
4155,09/11/2022,Standard Class,Corporate,United States,Bristol,Tennessee,37620,South,Office Supplies,Binders,OFF-BI-10004781,4,2,38,8
4156,24/06/2022,Standard Class,Corporate,United States,Bristol,Tennessee,37620,South,Office Supplies,Binders,OFF-BI-10000145,3,0,0,0
4157,30/03/2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10003280,2,1.5,48.5,8.5
4158,07/12/2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10001107,6,0.6,29.4,-0.6
4159,08/06/2023,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10000533,3,0.4,19.6,-0.4
4160,21/03/2022,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Art,OFF-AR-10003056,3,0.3,9.7,-0.3
4161,19/12/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002834,3,27,513,33
4162,09/05/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002214,2,0.4,19.6,-0.4
4163,26/05/2022,Standard Class,Consumer,United States,Dover,New Hampshire,3820,East,Office Supplies,Labels,OFF-LA-10004484,4,0.6,19.4,-0.6
4164,20/08/2022,Standard Class,Consumer,United States,Dover,New Hampshire,3820,East,Office Supplies,Binders,OFF-BI-10003091,3,33.5,636.5,66.5
4165,19/12/2022,First Class,Corporate,United States,Aurora,Colorado,80013,West,Technology,Accessories,TEC-AC-10003027,7,5.1,164.9,24.9
4166,12/10/2022,First Class,Corporate,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,OFF-ST-10003638,9,8.5,161.5,1.5
4167,14/12/2022,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10003848,3,0.6,19.4,-0.6
4168,17/02/2022,First Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Storage,OFF-ST-10002352,4,0.6,29.4,-0.6
4169,23/11/2023,First Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Chairs,FUR-CH-10000229,2,8.6,421.4,21.4
4170,09/11/2022,First Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10000788,6,1.5,28.5,-1.5
4171,07/01/2023,First Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10002968,3,1.5,48.5,8.5
4172,20/03/2023,Standard Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Storage,OFF-ST-10002486,7,1.5,48.5,-1.5
4173,19/06/2022,Same Day,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10002215,2,0.2,9.8,-0.2
4174,24/10/2022,Same Day,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10000788,2,0.5,9.5,-0.5
4175,18/09/2022,Same Day,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10003364,2,2.4,57.6,7.6
4176,25/05/2023,First Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Art,OFF-AR-10003582,2,1.2,58.8,8.8
4177,31/01/2023,Standard Class,Corporate,United States,Columbia,South Carolina,29203,South,Technology,Phones,TEC-PH-10003273,5,18.9,611.1,71.1
4178,26/05/2023,Standard Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10000100,3,4.8,115.2,15.2
4179,17/10/2023,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001776,5,1.5,48.5,8.5
4180,29/07/2022,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10004182,9,0.3,9.7,-0.3
4181,25/12/2022,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10000756,5,0,0,0
4182,21/06/2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001539,4,9.6,310.4,50.4
4183,08/06/2023,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002377,3,0.6,19.4,-0.6
4184,25/04/2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10000991,3,17,323,33
4185,10/04/2022,First Class,Corporate,United States,Franklin,Massachusetts,2038,East,Furniture,Bookcases,FUR-BO-10002853,1,1.6,78.4,8.4
4186,27/10/2023,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Accessories,TEC-AC-10004510,6,5,95,5
4187,11/08/2022,Standard Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10003712,7,0.4,9.6,-0.4
4188,18/12/2023,Standard Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10002571,1,0,0,0
4189,10/02/2023,Standard Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Storage,OFF-ST-10004835,2,0.2,9.8,-0.2
4190,19/04/2022,Second Class,Corporate,United States,Iowa City,Iowa,52240,Central,Office Supplies,Paper,OFF-PA-10004022,1,0.2,9.8,-0.2
4191,29/11/2022,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Copiers,TEC-CO-10004722,3,525,9975,735
4192,15/08/2022,Same Day,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10004248,5,0.8,19.2,-0.8
4193,20/05/2022,Standard Class,Corporate,United States,Boise,Idaho,83704,West,Furniture,Tables,FUR-TA-10000577,2,35,665,35
4194,13/04/2022,Standard Class,Corporate,United States,Boise,Idaho,83704,West,Technology,Phones,TEC-PH-10001254,3,6,294,24
4195,03/08/2023,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Art,OFF-AR-10001044,2,1,49,-1
4196,19/03/2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10002597,5,0.4,19.6,-0.4
4197,12/06/2023,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10004093,3,0.8,19.2,-0.8
4198,06/12/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10000179,4,7.8,382.2,32.2
4199,15/07/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001072,4,0.6,19.4,-0.6
4200,29/01/2022,Same Day,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10004093,1,0.2,9.8,-0.2
4201,19/11/2022,Same Day,Home Office,United States,New York City,New York,10024,East,Technology,Copiers,TEC-CO-10002095,2,40,760,100
4202,03/03/2022,Same Day,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002713,6,1.6,38.4,-1.6
